time,sym,price,size
09:40:33.5,MSFT,73.48,100
09:40:33.8,SPY,246.5426,48
09:40:33.8,C,66.055,100
09:40:33.8,C,66.06,100
09:40:33.8,C,66.055,100
09:40:33.9,SPY,246.55,57
09:40:34.1,SPY,246.54,100
09:40:34.1,SPY,246.54,100
09:40:34.3,SPY,246.5498,25
09:40:34.8,MSFT,73.48,100
09:40:34.9,SPY,246.545,57
09:40:35.0,MSFT,73.47,100
09:40:35.0,MSFT,73.47,100
09:40:35.1,MSFT,73.47,100
09:40:35.1,MSFT,73.47,516
09:40:35.1,MSFT,73.47,100
09:40:35.1,MSFT,73.47,200
09:40:35.1,MSFT,73.47,200
09:40:35.1,MSFT,73.47,64
09:40:35.3,C,66.05,100
09:40:35.3,C,66.05,100
09:40:35.3,C,66.05,200
09:40:35.3,C,66.05,300
09:40:35.3,C,66.05,100
09:40:35.3,C,66.05,500
09:40:35.3,C,66.055,200
09:40:35.3,C,66.045,100
09:40:35.4,C,66.045,100
09:40:35.6,MSFT,73.47,1
09:40:35.9,SPY,246.54,57
09:40:36.0,SPY,246.54,100
09:40:36.0,SPY,246.54,100
09:40:36.2,MSFT,73.47,179
09:40:36.3,MSFT,73.4699,52
09:40:36.3,SPY,246.54,50
09:40:36.9,SPY,246.54,57
09:40:36.9,MSFT,73.465,12
09:40:36.9,MSFT,73.465,61
09:40:37.2,MSFT,73.46,4
09:40:37.3,SPY,246.53,200
09:40:37.3,MSFT,73.4617,100
09:40:37.5,SPY,246.53,200
09:40:37.5,SPY,246.53,100
09:40:37.5,SPY,246.53,100
09:40:37.5,SPY,246.53,100
09:40:37.5,SPY,246.53,100
09:40:37.5,SPY,246.53,100
09:40:37.5,SPY,246.53,100
09:40:37.9,SPY,246.54,36
09:40:37.9,SPY,246.54,21
09:40:38.2,MSFT,73.46,45
09:40:38.2,MSFT,73.46,5
09:40:38.5,MSFT,73.46,100
09:40:38.5,MSFT,73.465,100
09:40:38.5,MSFT,73.46,100
09:40:38.9,SPY,246.54,57
09:40:39.1,MSFT,73.46,233
09:40:39.1,MSFT,73.4649,233
09:40:39.2,C,66.045,100
09:40:39.2,C,66.05,100
09:40:39.2,C,66.045,100
09:40:39.5,C,66.045,100
09:40:39.6,SPY,246.54,75
09:40:39.6,SPY,246.54,25
09:40:39.9,SPY,246.54,57
09:40:40.0,SPY,246.53,50
09:40:40.0,SPY,246.53,70
09:40:40.6,MSFT,73.465,1
09:40:40.7,C,66.045,100
09:40:40.8,C,66.0475,200
09:40:40.9,MSFT,73.465,200
09:40:40.9,SPY,246.54,57
09:40:41.3,C,66.04,100
09:40:41.3,C,66.04,100
09:40:41.3,C,66.04,100
09:40:41.3,C,66.04,100
09:40:41.3,SPY,246.5356,130
09:40:41.4,SPY,246.54,100
09:40:41.4,C,66.045,100
09:40:41.4,C,66.04,100
09:40:41.5,SPY,246.54,9
09:40:42.3,C,66.045,100
09:40:42.3,C,66.05,200
09:40:42.3,C,66.05,100
09:40:42.3,C,66.05,100
09:40:42.3,C,66.05,100
09:40:42.3,C,66.05,100
09:40:42.3,C,66.05,100
09:40:42.3,C,66.05,100
09:40:42.3,C,66.05,100
09:40:42.3,C,66.05,100
09:40:42.3,C,66.05,100
09:40:42.3,C,66.05,100
09:40:42.4,MSFT,73.4619,400
09:40:42.4,MSFT,73.46,476
09:40:42.4,C,66.05,100
09:40:42.4,C,66.06,100
09:40:42.4,C,66.06,100
09:40:42.4,C,66.055,100
09:40:42.4,C,66.06,100
09:40:42.4,C,66.06,100
09:40:42.4,C,66.055,100
09:40:42.4,C,66.06,200
09:40:42.4,C,66.06,100
09:40:42.4,C,66.06,100
09:40:42.4,C,66.06,100
09:40:42.4,C,66.06,100
09:40:42.4,C,66.055,100
09:40:42.4,C,66.06,100
09:40:42.4,C,66.06,100
09:40:42.4,C,66.055,200
09:40:42.4,C,66.055,100
09:40:42.4,C,66.06,100
09:40:42.4,C,66.055,100
09:40:42.4,C,66.055,200
09:40:42.4,C,66.055,100
09:40:42.4,C,66.055,100
09:40:42.4,C,66.055,100
09:40:42.4,C,66.06,100
09:40:42.4,C,66.055,100
09:40:42.4,C,66.055,200
09:40:42.4,SPY,246.54,50
09:40:42.4,SPY,246.54,50
09:40:42.4,SPY,246.54,200
09:40:42.4,SPY,246.54,200
09:40:42.4,SPY,246.54,200
09:40:42.5,SPY,246.54,20
09:40:42.5,SPY,246.535,100
09:40:42.5,C,66.055,100
09:40:42.6,MSFT,73.47,14
09:40:42.6,MSFT,73.4695,14
09:40:42.8,MSFT,73.47,1
09:40:43.1,C,66.055,200
09:40:43.1,C,66.055,300
09:40:43.1,MSFT,73.4627,300
09:40:43.2,SPY,246.54,100
09:40:43.3,C,66.05,400
09:40:43.3,C,66.05,300
09:40:43.3,C,66.05,100
09:40:43.3,C,66.045,100
09:40:43.6,SPY,246.54,100
09:40:43.7,SPY,246.55,200
09:40:43.7,SPY,246.54,32
09:40:43.9,SPY,246.53,25
09:40:44.3,MSFT,73.465,170
09:40:44.4,SPY,246.54,100
09:40:44.4,SPY,246.54,100
09:40:44.4,SPY,246.54,100
09:40:44.4,C,66.04,100
09:40:44.4,C,66.04,100
09:40:44.4,C,66.04,200
09:40:44.4,C,66.04,600
09:40:44.4,C,66.04,100
09:40:44.4,C,66.04,100
09:40:44.4,C,66.04,100
09:40:44.4,C,66.04,100
09:40:44.4,C,66.04,400
09:40:44.4,C,66.045,200
09:40:44.5,C,66.035,100
09:40:44.6,SPY,246.54,100
09:40:44.8,SPY,246.5401,236
09:40:44.8,MSFT,73.4699,22
09:40:44.9,C,66.04,20
09:40:44.9,C,66.035,100
09:40:44.9,C,66.04,800
09:40:44.9,C,66.04,200
09:40:44.9,C,66.04,80
09:40:44.9,C,66.04,200
09:40:44.9,C,66.04,200
09:40:44.9,C,66.04,200
09:40:44.9,C,66.035,100
09:40:44.9,C,66.04,100
09:40:44.9,C,66.04,100
09:40:44.9,C,66.04,100
09:40:44.9,C,66.04,200
09:40:44.9,C,66.04,100
09:40:44.9,C,66.035,100
09:40:44.9,C,66.04,100
09:40:44.9,SPY,246.55,43
09:40:44.9,SPY,246.55,16
09:40:45.0,MSFT,73.463,600
09:40:45.0,MSFT,73.46,600
09:40:45.0,MSFT,73.46,200
09:40:45.0,MSFT,73.463,200
09:40:45.2,MSFT,73.47,28
09:40:45.2,MSFT,73.4651,28
09:40:45.3,C,66.04,500
09:40:45.8,SPY,246.55,100
09:40:45.9,SPY,246.55,100
09:40:45.9,SPY,246.55,16
09:40:45.9,SPY,246.55,200
09:40:45.9,SPY,246.55,400
09:40:46.9,SPY,246.56,59
09:40:47.1,SPY,246.56,141
09:40:47.1,SPY,246.56,59
09:40:47.2,C,66.05,76
09:40:47.2,C,66.045,100
09:40:47.2,C,66.045,100
09:40:47.2,C,66.05,100
09:40:47.2,C,66.045,100
09:40:47.2,C,66.05,100
09:40:47.2,C,66.045,100
09:40:47.2,C,66.0475,100
09:40:47.2,C,66.05,200
09:40:47.2,C,66.05,100
09:40:47.3,C,66.05,700
09:40:47.7,SPY,246.559,400
09:40:47.9,SPY,246.55,1
09:40:47.9,SPY,246.56,59
09:40:48.0,SPY,246.56,200
09:40:48.2,MSFT,73.47,100
09:40:48.2,MSFT,73.47,100
09:40:48.3,MSFT,73.47,100
09:40:48.3,MSFT,73.47,100
09:40:48.3,MSFT,73.47,100
09:40:48.3,MSFT,73.47,100
09:40:48.3,MSFT,73.47,100
09:40:48.3,MSFT,73.47,149
09:40:48.3,MSFT,73.47,100
09:40:48.3,MSFT,73.465,100
09:40:48.3,MSFT,73.465,100
09:40:48.3,MSFT,73.47,100
09:40:48.3,MSFT,73.47,100
09:40:48.3,MSFT,73.47,151
09:40:48.5,MSFT,73.4601,38
09:40:48.7,MSFT,73.47,1
09:40:48.7,MSFT,73.47,200
09:40:48.7,MSFT,73.47,100
09:40:48.7,MSFT,73.47,100
09:40:48.7,MSFT,73.47,100
09:40:48.7,MSFT,73.47,500
09:40:48.7,MSFT,73.47,100
09:40:48.7,MSFT,73.47,100
09:40:48.7,MSFT,73.47,58
09:40:48.7,MSFT,73.47,200
09:40:48.8,C,66.055,300
09:40:48.9,SPY,246.56,10
09:40:48.9,SPY,246.56,1
09:40:48.9,SPY,246.56,49
09:40:49.2,C,66.06,21
09:40:49.2,C,66.06,179
09:40:49.2,C,66.06,100
09:40:49.2,C,66.06,100
09:40:49.2,C,66.06,100
09:40:49.2,C,66.06,100
09:40:49.2,C,66.06,10
09:40:49.2,C,66.06,100
09:40:49.2,C,66.055,300
09:40:49.2,C,66.055,200
09:40:49.2,C,66.06,100
09:40:49.2,C,66.06,200
09:40:49.2,C,66.055,200
09:40:49.2,C,66.06,100
09:40:49.2,C,66.06,200
09:40:49.2,C,66.06,100
09:40:49.2,C,66.06,100
09:40:49.2,C,66.06,100
09:40:49.2,C,66.06,100
09:40:49.2,C,66.06,100
09:40:49.2,C,66.06,100
09:40:49.3,MSFT,73.47,100
09:40:49.3,MSFT,73.47,100
09:40:49.4,MSFT,73.47,200
09:40:49.5,MSFT,73.47,67
09:40:49.5,MSFT,73.47,33
09:40:49.6,SPY,246.56,100
09:40:49.6,SPY,246.56,200
09:40:49.6,SPY,246.56,100
09:40:49.8,C,66.065,200
09:40:49.8,C,66.0699,109
09:40:50.1,SPY,246.56,100
09:40:50.1,SPY,246.56,100
09:40:50.1,SPY,246.56,3
09:40:50.3,C,66.07,100
09:40:50.3,C,66.08,100
09:40:50.3,C,66.08,100
09:40:50.3,C,66.07,100
09:40:50.3,C,66.06,200
09:40:50.3,C,66.07,100
09:40:50.3,C,66.065,200
09:40:50.3,C,66.07,190
09:40:50.3,C,66.07,210
09:40:50.3,C,66.08,100
09:40:50.3,C,66.07,100
09:40:50.3,C,66.07,200
09:40:50.3,C,66.065,200
09:40:50.3,C,66.08,300
09:40:50.3,C,66.08,100
09:40:50.5,C,66.075,200
09:40:50.5,C,66.08,100
09:40:50.5,C,66.075,200
09:40:50.5,C,66.075,100
09:40:50.9,SPY,246.56,200
09:40:50.9,SPY,246.56,100
09:40:50.9,SPY,246.56,200
09:40:50.9,SPY,246.56,100
09:40:51.0,SPY,246.56,100
09:40:51.1,SPY,246.57,95
09:40:51.1,SPY,246.57,900
09:40:51.1,SPY,246.57,978
09:40:51.2,MSFT,73.465,1
09:40:51.3,MSFT,73.4607,7
09:40:51.4,C,66.075,500
09:40:51.7,SPY,246.56,100
09:40:51.7,SPY,246.56,100
09:40:51.7,SPY,246.56,200
09:40:51.9,SPY,246.57,61
09:40:52.0,SPY,246.5662,161
09:40:52.1,MSFT,73.465,23
09:40:52.2,SPY,246.56,35
09:40:52.2,MSFT,73.47,50
09:40:52.4,MSFT,73.47,67
09:40:52.4,MSFT,73.47,33
09:40:52.4,MSFT,73.47,67
09:40:52.4,MSFT,73.47,100
09:40:52.4,MSFT,73.47,100
09:40:52.4,MSFT,73.47,300
09:40:52.4,MSFT,73.47,100
09:40:52.4,MSFT,73.47,100
09:40:52.4,MSFT,73.47,100
09:40:52.5,SPY,246.56,100
09:40:52.7,SPY,246.56,100
09:40:52.7,SPY,246.56,100
09:40:52.7,SPY,246.56,100
09:40:52.7,SPY,246.5599,100
09:40:52.7,SPY,246.5599,100
09:40:52.7,SPY,246.56,100
09:40:52.7,SPY,246.56,100
09:40:52.7,SPY,246.56,100
09:40:52.7,SPY,246.56,100
09:40:52.7,SPY,246.569,1300
09:40:52.9,SPY,246.5562,100
09:40:52.9,SPY,246.56,61
09:40:53.1,C,66.07,100
09:40:53.1,C,66.07,100
09:40:53.1,C,66.075,100
09:40:53.1,C,66.07,100
09:40:53.1,C,66.07,100
09:40:53.1,C,66.07,100
09:40:53.1,C,66.07,400
09:40:53.3,MSFT,73.48,100
09:40:53.3,C,66.06,300
09:40:53.3,SPY,246.56,7
09:40:53.9,SPY,246.56,61
09:40:54.0,SPY,246.56,100
09:40:54.0,SPY,246.56,100
09:40:54.4,SPY,246.5575,24
09:40:54.9,MSFT,73.48,100
09:40:54.9,MSFT,73.48,100
09:40:54.9,MSFT,73.48,100
09:40:54.9,MSFT,73.48,100
09:40:54.9,MSFT,73.48,100
09:40:54.9,MSFT,73.48,100
09:40:54.9,MSFT,73.48,28
09:40:54.9,MSFT,73.48,100
09:40:54.9,MSFT,73.48,72
09:40:54.9,MSFT,73.48,100
09:40:54.9,MSFT,73.48,50
09:40:54.9,MSFT,73.48,100
09:40:54.9,MSFT,73.48,100
09:40:54.9,MSFT,73.48,100
09:40:54.9,MSFT,73.48,100
09:40:54.9,MSFT,73.48,100
09:40:54.9,MSFT,73.48,100
09:40:54.9,SPY,246.552,14
09:40:54.9,SPY,246.56,61
09:40:55.6,SPY,246.5699,500
09:40:55.9,C,66.06,500
09:40:55.9,C,66.06,400
09:40:55.9,C,66.06,100
09:40:55.9,SPY,246.57,61
09:40:56.0,SPY,246.565,100
09:40:56.0,SPY,246.57,180
09:40:56.2,MSFT,73.49,6
09:40:56.3,SPY,246.56,70
09:40:56.3,C,66.05,700
09:40:56.5,SPY,246.56,200
09:40:56.5,SPY,246.56,100
09:40:56.5,MSFT,73.4899,3
09:40:56.6,MSFT,73.48,1
09:40:56.9,MSFT,73.485,250
09:40:56.9,MSFT,73.49,5
09:40:56.9,SPY,246.57,61
09:40:57.0,MSFT,73.4855,550
09:40:58.0,SPY,246.57,61
09:40:58.4,MSFT,73.48,100
09:40:58.4,C,66.055,100
09:40:58.6,SPY,246.56,100
09:40:58.6,MSFT,73.48,1
09:40:58.6,MSFT,73.48,48
09:40:58.6,MSFT,73.485,200
09:40:58.6,MSFT,73.48,1
09:40:58.6,MSFT,73.48,1
09:40:58.6,MSFT,73.485,100
09:40:58.6,MSFT,73.48,6
09:40:58.6,MSFT,73.48,94
09:40:58.6,MSFT,73.485,100
09:40:58.6,MSFT,73.48,99
09:40:58.6,MSFT,73.48,100
09:40:58.6,MSFT,73.48,151
09:40:58.6,MSFT,73.48,100
09:40:58.6,SPY,246.56,100
09:40:58.7,C,66.06,100
09:40:58.7,C,66.06,200
09:40:58.7,C,66.06,100
09:40:58.7,C,66.06,100
09:40:58.7,C,66.06,10
09:40:58.7,C,66.06,100
09:40:58.7,MSFT,73.4756,200
09:40:58.8,C,66.06,100
09:40:58.8,C,66.06,100
09:40:58.8,C,66.06,100
09:40:58.8,C,66.06,100
09:40:58.8,C,66.06,200
09:40:58.8,MSFT,73.474,125
09:40:59.0,SPY,246.565,61
09:40:59.3,C,66.06,100
09:40:59.3,C,66.055,100
09:40:59.3,C,66.05,800
09:40:59.3,C,66.06,40
09:40:59.3,C,66.055,300
09:40:59.3,C,66.055,200
09:40:59.4,MSFT,73.475,683
09:40:59.6,C,66.05,10
09:41:00.0,SPY,246.565,61
09:41:00.0,SPY,246.565,100
09:41:00.0,SPY,246.57,100
09:41:00.0,SPY,246.5601,400
09:41:00.0,SPY,246.5601,100
09:41:00.4,SPY,246.57,50
09:41:00.9,MSFT,73.475,100
09:41:00.9,MSFT,73.475,100
09:41:00.9,MSFT,73.475,100
09:41:00.9,MSFT,73.47,100
09:41:00.9,MSFT,73.47,1
09:41:00.9,MSFT,73.47,300
09:41:00.9,MSFT,73.47,900
09:41:00.9,MSFT,73.46,200
09:41:01.0,SPY,246.56,300
09:41:01.0,SPY,246.56,123
09:41:01.0,SPY,246.56,100
09:41:01.0,SPY,246.56,148
09:41:01.0,SPY,246.56,39
09:41:01.0,SPY,246.56,105
09:41:01.0,SPY,246.56,408
09:41:01.0,SPY,246.56,300
09:41:01.0,SPY,246.56,61
09:41:01.1,C,66.05,600
09:41:01.1,C,66.05,100
09:41:01.1,C,66.05,100
09:41:01.1,C,66.05,100
09:41:01.1,C,66.05,100
09:41:01.1,C,66.05,100
09:41:01.1,C,66.05,100
09:41:01.1,C,66.05,100
09:41:01.1,C,66.055,200
09:41:01.1,C,66.045,200
09:41:01.1,C,66.05,100
09:41:01.1,C,66.045,200
09:41:01.1,C,66.05,100
09:41:01.1,C,66.05,100
09:41:01.1,C,66.05,100
09:41:01.1,C,66.05,100
09:41:01.1,C,66.05,100
09:41:01.1,C,66.05,100
09:41:01.1,C,66.05,100
09:41:01.1,C,66.05,100
09:41:01.2,MSFT,73.46,25
09:41:01.2,MSFT,73.4622,25
09:41:01.2,MSFT,73.4601,9
09:41:01.3,C,66.04,700
09:41:01.3,C,66.05,60
09:41:01.4,SPY,246.55,1
09:41:01.4,C,66.045,100
09:41:01.5,SPY,246.55,15
09:41:02.0,C,66.05,100
09:41:02.0,C,66.045,200
09:41:02.0,C,66.05,100
09:41:02.0,SPY,246.55,85
09:41:02.0,SPY,246.55,100
09:41:02.0,SPY,246.55,100
09:41:02.0,SPY,246.55,100
09:41:02.0,SPY,246.55,200
09:41:02.0,SPY,246.55,100
09:41:02.0,C,66.05,100
09:41:02.0,C,66.05,100
09:41:02.0,C,66.045,200
09:41:02.0,SPY,246.55,61
09:41:02.0,SPY,246.55,100
09:41:02.0,SPY,246.55,100
09:41:02.0,SPY,246.55,100
09:41:02.0,SPY,246.55,100
09:41:02.1,MSFT,73.46,50
09:41:02.7,MSFT,73.465,55
09:41:02.9,C,66.05,48
09:41:03.0,SPY,246.55,12
09:41:03.0,C,66.05,100
09:41:03.1,SPY,246.5401,16
09:41:03.1,C,66.05,100
09:41:03.1,C,66.05,900
09:41:03.2,SPY,246.55,4
09:41:03.3,SPY,246.55,200
09:41:03.3,SPY,246.55,100
09:41:03.3,MSFT,73.4699,600
09:41:03.4,MSFT,73.46,50
09:41:03.4,MSFT,73.46,100
09:41:03.4,MSFT,73.46,100
09:41:03.4,MSFT,73.46,300
09:41:03.4,MSFT,73.46,100
09:41:03.4,MSFT,73.46,100
09:41:03.4,MSFT,73.46,50
09:41:03.4,MSFT,73.46,50
09:41:03.4,MSFT,73.46,100
09:41:03.4,MSFT,73.46,100
09:41:03.4,MSFT,73.4605,50
09:41:03.4,MSFT,73.4605,300
09:41:03.4,MSFT,73.4601,100
09:41:03.4,MSFT,73.4601,50
09:41:03.8,SPY,246.55,100
09:41:03.8,SPY,246.55,100
09:41:03.9,MSFT,73.45,100
09:41:03.9,MSFT,73.45,100
09:41:03.9,MSFT,73.45,100
09:41:03.9,MSFT,73.45,15
09:41:03.9,MSFT,73.45,100
09:41:03.9,MSFT,73.45,164
09:41:03.9,MSFT,73.45,36
09:41:03.9,MSFT,73.44,100
09:41:03.9,MSFT,73.44,100
09:41:03.9,MSFT,73.44,100
09:41:03.9,MSFT,73.44,100
09:41:03.9,MSFT,73.44,26
09:41:03.9,MSFT,73.44,50
09:41:04.0,MSFT,73.44,64
09:41:04.0,MSFT,73.44,436
09:41:04.0,C,66.05,100
09:41:04.0,SPY,246.55,62
09:41:04.0,MSFT,73.44,10
09:41:04.0,MSFT,73.44,40
09:41:04.0,MSFT,73.44,100
09:41:04.0,MSFT,73.44,100
09:41:04.0,MSFT,73.44,100
09:41:04.0,MSFT,73.44,100
09:41:04.0,SPY,246.54,500
09:41:04.0,MSFT,73.44,10
09:41:04.2,SPY,246.55,100
09:41:04.2,SPY,246.55,200
09:41:04.2,SPY,246.55,100
09:41:04.2,SPY,246.55,100
09:41:04.2,SPY,246.55,100
09:41:04.2,SPY,246.55,200
09:41:04.2,SPY,246.55,200
09:41:04.2,SPY,246.55,200
09:41:04.2,SPY,246.55,200
09:41:04.3,MSFT,73.45,100
09:41:04.3,MSFT,73.45,5
09:41:04.3,MSFT,73.45,1
09:41:04.3,MSFT,73.45,35
09:41:04.3,MSFT,73.44,100
09:41:04.3,MSFT,73.445,100
09:41:04.3,MSFT,73.44,100
09:41:04.3,MSFT,73.44,100
09:41:04.3,C,66.045,100
09:41:04.3,C,66.04,700
09:41:04.3,C,66.04,100
09:41:04.3,C,66.05,30
09:41:04.3,C,66.05,30
09:41:04.3,MSFT,73.4708,100
09:41:04.3,MSFT,73.4708,100
09:41:04.5,MSFT,73.447,100
09:41:04.5,SPY,246.55,3
09:41:04.6,C,66.045,300
09:41:04.7,SPY,246.55,100
09:41:04.8,C,66.05,100
09:41:05.0,SPY,246.56,62
09:41:05.1,SPY,246.55,47
09:41:05.3,SPY,246.56,500
09:41:05.6,SPY,246.55,100
09:41:05.6,SPY,246.55,200
09:41:05.6,SPY,246.55,100
09:41:05.6,SPY,246.55,100
09:41:05.6,SPY,246.55,48
09:41:05.7,MSFT,73.45,100
09:41:05.7,MSFT,73.45,100
09:41:05.7,MSFT,73.45,100
09:41:05.7,MSFT,73.45,100
09:41:05.7,MSFT,73.46,100
09:41:05.7,MSFT,73.46,100
09:41:05.9,MSFT,73.45,100
09:41:05.9,SPY,246.5562,4000
09:41:06.0,SPY,246.54,95
09:41:06.0,SPY,246.55,100
09:41:06.0,MSFT,73.45,3
09:41:06.0,SPY,246.56,200
09:41:06.2,MSFT,73.44,1
09:41:06.3,C,66.04,100
09:41:06.3,C,66.04,100
09:41:06.3,C,66.05,40
09:41:06.7,MSFT,73.445,30
09:41:07.0,C,66.045,200
09:41:07.0,SPY,246.56,62
09:41:07.3,MSFT,73.45,200
09:41:07.3,MSFT,73.45,100
09:41:07.3,MSFT,73.45,529
09:41:07.3,MSFT,73.45,100
09:41:07.3,MSFT,73.45,100
09:41:07.3,MSFT,73.45,100
09:41:07.4,MSFT,73.45,100
09:41:07.4,MSFT,73.45,100
09:41:07.4,MSFT,73.45,100
09:41:07.4,MSFT,73.45,100
09:41:07.4,MSFT,73.45,100
09:41:07.4,MSFT,73.45,100
09:41:07.4,MSFT,73.45,100
09:41:07.4,MSFT,73.45,100
09:41:07.4,MSFT,73.45,100
09:41:07.4,MSFT,73.45,100
09:41:07.4,MSFT,73.45,100
09:41:07.4,MSFT,73.45,100
09:41:07.4,MSFT,73.45,10
09:41:07.4,MSFT,73.45,100
09:41:07.5,MSFT,73.4401,7
09:41:08.0,SPY,246.55,62
09:41:08.3,MSFT,73.445,100
09:41:08.3,MSFT,73.445,4900
09:41:08.7,C,66.05,100
09:41:08.7,C,66.05,100
09:41:08.7,C,66.05,52
09:41:08.7,C,66.06,100
09:41:08.7,C,66.06,200
09:41:09.0,SPY,246.55,62
09:41:09.3,C,66.07,200
09:41:09.3,C,66.07,61
09:41:09.3,C,66.07,139
09:41:09.3,C,66.07,100
09:41:09.3,C,66.07,100
09:41:09.3,C,66.07,100
09:41:09.3,C,66.07,400
09:41:09.3,C,66.07,100
09:41:09.3,C,66.07,98
09:41:09.3,C,66.07,2
09:41:09.3,C,66.07,46
09:41:09.3,C,66.07,54
09:41:09.3,C,66.07,100
09:41:09.3,C,66.07,100
09:41:09.3,C,66.07,100
09:41:09.3,C,66.07,100
09:41:09.3,C,66.07,1
09:41:09.3,C,66.07,100
09:41:09.3,C,66.07,100
09:41:09.3,C,66.07,500
09:41:10.0,C,66.08,100
09:41:10.0,C,66.08,200
09:41:10.0,C,66.08,100
09:41:10.0,C,66.08,100
09:41:10.0,C,66.08,100
09:41:10.0,C,66.08,100
09:41:10.0,C,66.075,200
09:41:10.0,SPY,246.55,21
09:41:10.0,SPY,246.55,41
09:41:10.1,SPY,246.5499,100
09:41:10.5,SPY,246.55,100
09:41:10.5,SPY,246.55,100
09:41:10.5,SPY,246.55,60
09:41:10.5,SPY,246.55,40
09:41:10.5,SPY,246.55,16
09:41:10.5,SPY,246.55,20
09:41:10.5,MSFT,73.445,2
09:41:10.6,MSFT,73.45,40
09:41:10.6,MSFT,73.45,60
09:41:10.6,MSFT,73.45,100
09:41:10.6,SPY,246.55,100
09:41:10.6,SPY,246.55,300
09:41:10.6,SPY,246.55,100
09:41:10.6,SPY,246.55,100
09:41:10.7,SPY,246.55,100
09:41:10.9,MSFT,73.4401,14
09:41:11.1,SPY,246.55,121
09:41:11.1,SPY,246.55,178
09:41:11.1,SPY,246.55,100
09:41:11.1,SPY,246.55,100
09:41:11.1,MSFT,73.45,100
09:41:11.1,MSFT,73.45,100
09:41:11.1,MSFT,73.45,100
09:41:11.1,MSFT,73.45,100
09:41:11.1,MSFT,73.45,100
09:41:11.1,MSFT,73.45,100
09:41:11.1,MSFT,73.45,100
09:41:11.1,MSFT,73.45,194
09:41:11.1,MSFT,73.45,100
09:41:11.1,MSFT,73.45,100
09:41:11.1,MSFT,73.4489,200
09:41:11.1,SPY,246.56,100
09:41:11.1,SPY,246.56,304
09:41:11.1,SPY,246.55,24
09:41:11.1,SPY,246.56,100
09:41:11.1,SPY,246.56,100
09:41:11.1,SPY,246.56,327
09:41:11.1,SPY,246.56,600
09:41:11.1,SPY,246.56,1
09:41:11.1,SPY,246.555,100
09:41:11.1,SPY,246.56,99
09:41:11.1,SPY,246.56,91
09:41:11.1,MSFT,73.45,100
09:41:11.1,MSFT,73.45,100
09:41:11.1,MSFT,73.45,100
09:41:11.3,C,66.085,100
09:41:11.3,C,66.08,100
09:41:11.4,C,66.09,135
09:41:11.4,C,66.09,100
09:41:11.4,C,66.09,300
09:41:11.4,C,66.09,65
09:41:11.4,C,66.09,35
09:41:11.4,C,66.09,65
09:41:11.4,C,66.09,9
09:41:11.4,C,66.09,100
09:41:11.4,C,66.09,586
09:41:11.4,C,66.09,14
09:41:11.4,C,66.09,1
09:41:12.0,SPY,246.56,400
09:41:12.0,SPY,246.56,400
09:41:12.0,SPY,246.56,200
09:41:12.0,SPY,246.56,100
09:41:12.0,SPY,246.56,14
09:41:12.0,SPY,246.56,300
09:41:12.0,SPY,246.56,100
09:41:12.0,MSFT,73.45,335
09:41:12.0,MSFT,73.45,465
09:41:12.0,MSFT,73.45,35
09:41:12.0,MSFT,73.45,100
09:41:12.0,MSFT,73.45,400
09:41:12.0,SPY,246.56,200
09:41:12.1,SPY,246.56,200
09:41:12.2,SPY,246.56,200
09:41:12.4,SPY,246.55,100
09:41:12.5,MSFT,73.451,29
09:41:12.6,SPY,246.55,200
09:41:12.6,SPY,246.54,1000
09:41:12.6,SPY,246.54,100
09:41:12.6,SPY,246.54,200
09:41:12.8,MSFT,73.444,550
09:41:12.9,MSFT,73.441,50
09:41:13.0,SPY,246.56,64
09:41:13.3,C,66.08,265
09:41:13.3,C,66.08,35
09:41:14.0,C,66.08,700
09:41:14.1,SPY,246.56,64
09:41:14.3,SPY,246.55,200
09:41:14.3,SPY,246.55,200
09:41:14.3,SPY,246.55,200
09:41:14.3,MSFT,73.45,90
09:41:14.3,SPY,246.55,100
09:41:14.3,SPY,246.55,200
09:41:14.5,C,66.0809,700
09:41:14.5,C,66.0809,1600
09:41:14.6,C,66.08,100
09:41:14.6,C,66.08,135
09:41:14.6,C,66.08,100
09:41:14.6,C,66.08,100
09:41:14.6,C,66.0801,700
09:41:15.1,SPY,246.56,64
09:41:15.5,SPY,246.56,400
09:41:15.5,SPY,246.56,100
09:41:15.5,SPY,246.56,100
09:41:15.5,SPY,246.56,100
09:41:15.5,SPY,246.56,100
09:41:15.5,SPY,246.56,100
09:41:15.5,SPY,246.56,100
09:41:15.5,SPY,246.56,400
09:41:15.5,SPY,246.56,100
09:41:15.5,SPY,246.56,100
09:41:15.5,SPY,246.56,100
09:41:15.5,SPY,246.56,100
09:41:15.5,SPY,246.56,100
09:41:15.5,SPY,246.56,1000
09:41:15.5,SPY,246.56,21
09:41:15.5,SPY,246.56,9
09:41:15.5,SPY,246.56,400
09:41:15.5,SPY,246.56,200
09:41:15.5,SPY,246.56,100
09:41:15.5,SPY,246.56,300
09:41:15.5,SPY,246.56,100
09:41:15.5,SPY,246.56,100
09:41:15.5,SPY,246.56,100
09:41:15.5,SPY,246.56,100
09:41:15.5,SPY,246.57,900
09:41:15.6,SPY,246.56,100
09:41:15.7,SPY,246.56,100
09:41:16.0,SPY,246.56,100
09:41:16.0,SPY,246.56,200
09:41:16.0,SPY,246.56,100
09:41:16.0,SPY,246.56,100
